Date,NK_Open,NK_High,NK_Low,NK_Close,DOW,JPY,UST10,VIX
2016/08/12,16877.18,16943.67,16818.43,16919.92,18495.66016,101.28,1.513,12.05
2016/08/15,16866.89,16932.11,16844.58,16869.56,18576.4707,101.31,1.51,11.55
2016/08/16,16878.66,16887.57,16596.51,16596.51,18636.05078,101.25,1.558,11.81
2016/08/17,16596.26,16772.11,16596.26,16745.64,18552.01953,100.31,1.575,12.64
2016/08/18,16649.91,16714.61,16481.41,16486.01,18573.93945,100.27,1.549,12.19
2016/08/19,16558.38,16613.04,16452.62,16545.82,18597.69922,99.89,1.534,11.43
2016/08/22,16599.26,16631.23,16540.94,16598.19,18552.57031,100.22,1.58,11.34
2016/08/23,16549.82,16663.64,16452.01,16497.36,18529.41992,100.33,1.544,12.27
2016/08/24,16550.21,16648.07,16544.39,16597.3,18547.30078,100.25,1.546,12.38
2016/08/25,16580.15,16628.79,16520.84,16555.95,18481.48047,100.44,1.563,13.45
2016/08/26,16485.55,16490.53,16320.43,16360.71,18448.41016,100.53,1.578,13.63
2016/08/29,16631.06,16764.64,16616.65,16737.49,18395.40039,101.83,1.628,13.65
2016/08/30,16690.98,16752.16,16677.85,16725.36,18502.99023,101.92,1.563,12.94
2016/08/31,16857.83,16917.86,16836.96,16887.4,18454.30078,102.97,1.57,13.12
2016/09/01,16885.16,16941.18,16864.56,16926.84,18400.88086,103.42,1.578,13.42
2016/09/02,16903.78,16946.49,16848.12,16925.68,18419.30078,103.25,1.568,13.48
2016/09/05,17131.52,17156.36,17009.21,17037.63,18491.96094,103.99,1.607,11.98
2016/09/06,17035.03,17097.59,17022.64,17081.98,18515.04004,103.44,1.609,12
2016/09/07,16937.38,17024.26,16903.2,17012.44,18538.11914,102.02,1.536,12.02
2016/09/08,16984,17001.84,16836.65,16958.77,18526.14063,101.73,1.536,11.94
2016/09/09,16994.37,17029.78,16902.09,16965.76,18479.91016,102.5,1.601,12.51
2016/09/12,16748.36,16802,16601.54,16672.92,18085.44922,102.69,1.675,17.5
2016/09/13,16764.65,16787.06,16658.4,16729.04,18325.07031,101.86,1.666,15.16
2016/09/14,16632.06,16706.61,16585.8,16614.24,18066.75,102.56,1.729,17.85
2016/09/15,16512.42,16528.02,16359.78,16405.01,18034.76953,102.42,1.698,18.14
2016/09/16,16458.74,16532.84,16415.86,16519.29,18212.48047,102.09,1.698,16.3
2016/09/20,16403.22,16591.7,16403.22,16492.15,18123.80078,102.3,1.694,15.37
2016/09/21,16471.85,16823.63,16399.65,16807.62,18129.96094,101.71,1.693,15.92
2016/09/23,16759.84,16808.59,16725.53,16754.02,18293.69922,100.31,1.655,13.3
2016/09/26,16707.45,16707.45,16514.93,16544.56,18261.44922,101,1.62,12.29
2016/09/27,16390.91,16683.93,16285.41,16683.93,18094.83008,100.33,1.584,14.5
2016/09/28,16504.99,16515.84,16385.03,16465.4,18228.30078,100.44,1.56,13.1
2016/09/29,16606.3,16756.43,16584.14,16693.71,18339.24023,100.67,1.572,12.39
2016/09/30,16474.45,16497.55,16407.78,16449.84,18143.44922,101.03,1.558,14.02
2016/10/03,16566.03,16652.16,16554.83,16598.67,18308.15039,101.34,1.598,13.29
2016/10/04,16661.51,16747.2,16637.82,16735.65,18253.84961,101.64,1.627,13.57
2016/10/05,16787.89,16844.35,16728.19,16819.24,18168.44922,102.89,1.69,13.63
2016/10/06,16913.6,16971.28,16888.77,16899.1,18281.0293,103.5,1.706,12.99
2016/10/07,16883.12,16895.13,16820.21,16860.09,18268.5,103.94,1.739,12.84
2016/10/11,16936.31,17074.46,16931.12,17024.76,18240.49023,102.92,1.723,13.48
2016/10/12,16850.73,16951.54,16839.41,16840,18128.66016,103.52,1.767,15.36
2016/10/13,16923.82,16974.25,16739.73,16774.24,18144.19922,104.2,1.771,15.91
2016/10/14,16751.04,16866.56,16727.78,16856.37,18098.93945,103.69,1.746,16.69
2016/10/17,16871.84,16954.44,16821.49,16900.12,18138.38086,104.19,1.805,16.12
2016/10/18,16862.31,16966.9,16844.17,16963.61,18086.40039,103.89,1.768,16.21
2016/10/19,16952.91,17016.66,16938.46,16998.91,18161.93945,103.86,1.74,15.28
2016/10/20,16999.36,17235.5,16992.14,17235.5,18202.61914,103.44,1.747,14.41
2016/10/21,17283.75,17288.89,17151.98,17184.59,18162.34961,103.95,1.756,13.75
2016/10/24,17216.56,17244.74,17162.21,17234.42,18145.71094,103.83,1.736,13.34
2016/10/25,17298.63,17381.8,17298.63,17365.25,18223.0293,104.19,1.766,13.02
2016/10/26,17329.03,17391.84,17295.46,17391.84,18169.26953,104.23,1.758,13.46
2016/10/27,17346.39,17414.21,17278.12,17336.42,18199.33008,104.47,1.791,14.24
2016/10/28,17448.25,17461.03,17406.72,17446.41,18169.67969,105.29,1.85,15.36
2016/10/31,17360.89,17433.13,17327.62,17425.02,18161.18945,104.7,1.849,16.19
2016/11/01,17380.54,17473.12,17339.64,17442.4,18142.41992,104.82,1.825,17.06
2016/11/02,17238,17283.6,17080.59,17134.68,18037.09961,104.16,1.827,18.56
2016/11/04,16964.5,16996.09,16801.98,16905.36,17959.64063,103.31,1.801,19.32
2016/11/07,17126.03,17186.89,17056.84,17177.21,17888.2793,103.14,1.778,22.51
2016/11/08,17242.7,17247.04,17130.83,17171.38,18259.59961,104.47,1.828,18.71
2016/11/09,17281.95,17427.71,16111.81,16251.54,18332.74023,105.16,1.858,18.74
2016/11/10,16562.86,17393.82,16560.66,17344.42,18589.68945,105.67,2.068,14.38
2016/11/11,17526.61,17621.73,17333.49,17374.79,18807.88086,106.83,2.138,14.74
2016/11/14,17467.49,17697.33,17455.78,17672.62,18847.66016,106.68,2.196,14.17
2016/11/15,17690.22,17727.58,17605.77,17668.15,18868.68945,108.42,2.254,14.48
2016/11/16,17832.51,17886.44,17807.47,17862.21,18923.06055,109.17,2.229,13.37
2016/11/17,17766.61,17884.06,17764.08,17862.63,18868.14063,109.08,2.214,13.72
2016/11/18,18024.21,18043.72,17967.41,17967.41,18903.82031,110.11,2.297,13.35
2016/11/21,18038.09,18129.03,18007.79,18106.02,18867.92969,110.95,2.348,12.85
2016/11/22,18091.05,18175.63,18050.55,18162.94,18956.68945,110.83,2.314,12.42
2016/11/24,18329.78,18382.72,18310.31,18333.41,19023.86914,111.12,2.314,12.41
2016/11/25,18387.59,18482.94,18288.5,18381.22,19088.00488,113.34,2.382,12.375
2016/11/28,18302.58,18374.93,18222.82,18356.89,19152.14063,113.08,2.359,12.34
2016/11/29,18263.63,18327.51,18258.82,18307.04,19097.90039,111.94,2.312,13.15
2016/11/30,18356.03,18370.31,18280.66,18308.48,19121.59961,112.39,2.293,12.9
2016/12/01,18535.24,18746.28,18469.27,18513.12,19123.58008,114.47,2.39,13.33
2016/12/02,18435.55,18469.68,18315.38,18426.08,19191.92969,114.09,2.454,14.07
2016/12/05,18349.92,18365.74,18227.39,18274.99,19170.41992,113.58,2.392,14.12
2016/12/06,18457.2,18484.8,18318.99,18360.54,19216.24023,113.84,2.401,12.14
2016/12/07,18434.54,18502.47,18410.88,18496.69,19251.7793,114.02,2.392,11.79
2016/12/08,18674.19,18765.47,18614.01,18765.47,19549.61914,113.77,2.344,12.22
2016/12/09,18839.98,19042.48,18821.41,18996.37,19614.81055,114.03,2.409,12.64
2016/12/12,19183.82,19280.93,19054,19155.03,19756.84961,115.4,2.466,11.75
2016/12/13,19120.76,19253.51,19060.72,19250.52,19796.42969,115.03,2.477,12.64
2016/12/14,19270.01,19284.28,19184.75,19253.61,19911.21094,115.19,2.473,12.72
2016/12/15,19327.7,19436.9,19192.6,19273.79,19792.5293,117.05,2.567,13.19
2016/12/16,19438.39,19439.97,19360.36,19401.15,19852.24023,118.17,2.606,12.79
2016/12/19,19345.84,19399.26,19307.14,19391.6,19843.41016,117.99,2.599,12.2
2016/12/20,19367.84,19511.2,19356.81,19494.53,19883.06055,117.08,2.544,11.71
2016/12/21,19547.28,19592.9,19375.19,19444.49,19974.61914,117.88,2.561,11.45
2016/12/22,19396.85,19427.67,19327.51,19427.67,19941.96094,117.55,2.538,11.27
2016/12/26,19394.41,19432.48,19385.94,19396.64,19918.88086,117.54,2.553,11.43
2016/12/27,19353.43,19478.58,19352.06,19403.06,19931.95996,117.09,2.543,11.71
2016/12/28,19392.11,19442.13,19364.73,19401.72,19945.03906,117.42,2.561,11.99
2016/12/29,19301.04,19301.04,19092.22,19145.14,19833.67969,117.25,2.512,12.95
2016/12/30,18997.68,19176.81,18991.59,19114.37,19819.7793,116.55,2.477,13.37
2017/01/04,19298.68,19594.16,19277.93,19594.16,19762.59961,116.89,2.446,14.04
2017/01/05,19602.1,19615.4,19473.28,19520.69,19942.16016,117.27,2.441,11.85
2017/01/06,19393.55,19472.37,19354.44,19454.33,19899.28906,115.36,2.348,11.67
2017/01/10,19414.83,19484.9,19255.35,19301.44,19963.80078,116.92,2.421,11.32
2017/01/11,19358.64,19402.17,19325.46,19364.67,19855.5293,115.77,2.377,11.49
2017/01/12,19300.19,19300.19,19069.02,19134.7,19954.2793,115.41,2.37,11.26
2017/01/13,19174.97,19299.36,19156.93,19287.28,19891,114.72,2.361,11.54
2017/01/16,19219.13,19255.41,19061.27,19095.24,19885.73047,114.53,2.398,11.23
2017/01/17,19038.45,19043.91,18812.86,18813.53,19856.25,114.2,2.378,11.55
2017/01/18,18753.96,18941.24,18650.33,18894.37,19826.76953,112.64,2.325,11.87
2017/01/19,19082.83,19122.39,18982.13,19072.25,19804.7207,114.67,2.428,12.48
2017/01/20,19059.15,19176.86,19040.2,19137.91,19732.40039,114.87,2.47,12.78
2017/01/23,18938.45,19024.21,18879.68,18891.03,19827.25,114.62,2.467,11.54
2017/01/24,18817.42,18915.7,18783.16,18787.99,19799.84961,112.7,2.401,11.77
2017/01/25,19091.23,19133.18,18987.45,19057.5,19912.71094,113.8,2.465,11.07
2017/01/26,19260.67,19405.23,19232.46,19402.39,20068.50977,113.28,2.515,10.81
2017/01/27,19453.51,19486.68,19404.13,19467.4,20100.91016,114.53,2.512,10.63
2017/01/30,19371.28,19390.97,19295.8,19368.85,20093.7793,115.08,2.486,10.58
2017/01/31,19145.35,19199.75,19041.34,19041.34,19971.13086,113.78,2.49,11.88
2017/02/01,18926.97,19155.79,18916.18,19148.08,19864.08984,112.8,2.466,11.99
2017/02/02,19152.79,19170.63,18866.8,18914.58,19890.93945,113.25,2.477,11.81
2017/02/03,18996.74,19061.26,18830.89,18918.2,19884.91016,112.81,2.474,11.93
2017/02/06,19069.72,19075.57,18899.4,18976.71,20071.46094,112.7,2.467,10.97
2017/02/07,18844.12,18970.58,18805.32,18910.78,20052.41992,111.75,2.417,11.37
2017/02/08,18951.16,19009.24,18875.57,19007.6,20090.28906,112.39,2.397,11.29
2017/02/09,18942.04,18991.23,18874.91,18907.67,20054.33984,111.94,2.34,11.45
2017/02/10,19216.74,19395.99,19193.57,19378.93,20172.40039,113.25,2.397,10.88
2017/02/13,19513.78,19519.44,19418.18,19459.15,20269.36914,113.22,2.409,10.85
2017/02/14,19478.86,19501.01,19232.85,19238.98,20412.16016,113.75,2.436,11.07
2017/02/15,19438.81,19495.62,19420,19437.98,20504.41016,114.26,2.472,10.74
2017/02/16,19431.61,19431.61,19260.24,19347.53,20611.85938,114.17,2.497,11.97
2017/02/17,19228.74,19275.39,19173.53,19234.62,20619.76953,113.23,2.447,11.76
2017/02/20,19161.33,19274.75,19115.11,19251.08,20624.05078,112.88,2.42,11.49
2017/02/21,19267.87,19395.35,19261.98,19381.44,20683.52539,113.1,2.436,11.53
2017/02/22,19419.22,19419.22,19329.28,19379.87,20743,113.69,2.431,11.57
2017/02/23,19379.92,19379.92,19262.63,19371.46,20775.59961,113.3,2.415,11.74
2017/02/24,19232.11,19381.1,19219.58,19283.54,20810.32031,112.59,2.376,11.71
2017/02/27,19130.51,19178.99,18995.55,19107.47,20821.75977,112.19,2.315,11.47
2017/02/28,19194.68,19267.99,19118.99,19118.99,20837.43945,112.7,2.367,12.09
2017/03/01,19226.94,19414.55,19164.62,19393.54,20812.24023,112.78,2.397,12.92
2017/03/02,19624.82,19668.01,19564.8,19564.8,21115.55078,113.73,2.458,12.54
2017/03/03,19551.34,19587.79,19392.75,19469.17,21002.9707,114.41,2.482,11.81
2017/03/06,19409.18,19411.54,19340.32,19379.14,21005.71094,114.02,2.482,10.96
2017/03/07,19337.19,19375.09,19317.1,19344.15,20954.33984,113.89,2.494,11.24
2017/03/08,19308.53,19326.4,19198.78,19254.03,20924.75977,113.98,2.518,11.45
2017/03/09,19343.06,19350.2,19262.98,19318.58,20855.73047,114.35,2.56,11.86
2017/03/10,19444.71,19623.72,19427.81,19604.61,20858.18945,114.94,2.609,12.3
2017/03/13,19545.74,19656.48,19531.51,19633.75,20902.98047,114.75,2.575,11.66
2017/03/14,19634.29,19637.55,19599.62,19609.5,20881.48047,114.88,2.626,11.35
2017/03/15,19528.75,19581.53,19503.74,19577.38,20837.36914,114.75,2.602,12.3
2017/03/16,19458.7,19618.99,19454.17,19590.14,20950.09961,113.38,2.5,11.63
2017/03/17,19510.89,19547.51,19487.92,19521.59,20934.55078,113.31,2.537,11.21
2017/03/21,19416.55,19485.14,19337.22,19455.88,20914.61914,112.72,2.501,11.28
2017/03/22,19146.62,19183.27,19026.53,19041.38,20668.00977,111.72,2.416,12.47
2017/03/23,19048.84,19105.11,18973.75,19085.31,20661.30078,111.16,2.403,12.81
2017/03/24,19066.35,19296.05,19060.64,19262.53,20656.58008,110.94,2.418,13.12
2017/03/27,19071.19,19086.89,18932.09,18985.59,20596.7207,111.34,2.418,12.96
2017/03/28,19159.07,19203.64,19113.44,19202.87,20550.98047,110.66,2.378,12.5
2017/03/29,19216.78,19251.3,19164.61,19217.48,20701.5,111.16,2.42,11.53
2017/03/30,19150.82,19218.08,19043.48,19063.22,20659.32031,111.05,2.38,11.42
2017/03/31,19170.42,19210.92,18909.26,18909.26,20728.49023,111.92,2.421,11.54
2017/04/03,18988,19068.62,18920.52,18983.23,20663.2207,111.39,2.389,12.37
2017/04/04,18933.82,18947.33,18703.63,18810.25,20650.21094,110.89,2.323,12.38
2017/04/05,18900.7,18941.94,18773.94,18861.27,20689.24023,110.75,2.364,11.79
2017/04/06,18754.37,18797.44,18532.65,18597.06,20648.15039,110.7,2.339,12.89
2017/04/07,18714.98,18785.73,18517.43,18664.63,20662.94922,110.81,2.341,12.39
2017/04/10,18800.22,18850.8,18762.7,18797.88,20656.09961,111.07,2.382,12.87
2017/04/11,18717.55,18767.7,18661.86,18747.87,20658.01953,110.94,2.366,14.05
2017/04/12,18592.1,18602.5,18460.59,18552.61,20651.30078,109.62,2.298,15.07
2017/04/13,18391.72,18455.25,18304.72,18426.84,20591.85938,109.03,2.244,15.77
2017/04/14,18531.91,18531.91,18285.73,18335.63,20453.25,109.09,2.232,15.96
2017/04/17,18239.84,18361.44,18224.68,18355.26,20545.08496,108.64,2.24,15.31
2017/04/18,18497.38,18547.46,18362.73,18418.59,20636.91992,108.91,2.248,14.66
2017/04/19,18327.33,18467.73,18327.33,18432.2,20523.2793,108.42,2.172,14.42
2017/04/20,18446.39,18523.4,18420.82,18430.49,20404.49023,108.86,2.216,14.93
2017/04/21,18591.82,18648.28,18542.42,18620.75,20578.71094,109.32,2.236,14.15
2017/04/24,18890.38,18910.33,18840.13,18875.88,20547.75977,109.08,2.246,14.63
2017/04/25,18872.56,19109.76,18867.19,19079.33,20763.89063,109.77,2.273,10.84
2017/04/26,19184.92,19289.43,19170.86,19289.43,20996.11914,111.09,2.334,10.76
2017/04/27,19205.59,19281.7,19199.59,19251.87,20975.08984,111.06,2.304,10.85
2017/04/28,19240.65,19264.57,19164.68,19196.74,20981.33008,111.27,2.3,10.36
2017/05/01,19154.03,19311.21,19144.62,19310.52,20940.50977,111.55,2.289,10.82
2017/05/02,19335.72,19464.3,19335.02,19445.7,20913.46094,111.84,2.322,10.11
2017/05/08,19709.01,19929.48,19705.13,19895.7,20949.89063,111.98,2.287,10.59
2017/05/09,19915.64,19917.45,19838.71,19843,21012.2793,113.25,2.389,9.77
2017/05/10,19890.56,19938.53,19866.3,19900.09,20975.7793,113.98,2.398,9.96
2017/05/11,19943.95,19989.94,19906.35,19961.55,20943.10938,114.28,2.41,10.21
2017/05/12,19941.64,19941.64,19809.91,19883.9,20919.41992,113.86,2.393,10.6
2017/05/15,19753.46,19869.85,19740.63,19869.85,20896.60938,113.34,2.326,10.4
2017/05/16,19953.06,19998.49,19862.41,19919.82,20981.93945,113.78,2.343,10.42
2017/05/17,19806.78,19842.78,19764.63,19814.88,20979.75,113.12,2.326,10.65
2017/05/18,19556.99,19601.53,19449.73,19553.86,20606.92969,110.82,2.223,15.59
2017/05/19,19591.41,19628.64,19497.29,19590.76,20663.01953,111.5,2.228,14.66
2017/05/22,19670.48,19722.93,19618.73,19678.28,20804.83984,111.28,2.235,12.04
2017/05/23,19647.74,19693.02,19585.54,19613.28,20894.83008,111.3,2.252,10.93
2017/05/24,19777.56,19782.81,19690.1,19742.98,20937.91016,111.78,2.282,10.72
2017/05/25,19737.21,19850.93,19720.12,19813.13,21012.41992,111.5,2.252,10.02
2017/05/26,19798.49,19801.59,19686.49,19686.84,21082.94922,111.83,2.255,9.99
2017/05/29,19697.18,19736.62,19627.19,19682.57,21080.2793,111.34,2.25,9.81
2017/05/30,19681.11,19691.44,19570.13,19677.85,21054.875,111.26,2.243,10.095
2017/05/31,19630.33,19673.51,19589.25,19650.57,21029.4707,110.85,2.208,10.38
2017/06/01,19692.16,19887.66,19686.32,19860.03,21008.65039,110.78,2.206,10.41
2017/06/02,19970.23,20239.81,19967,20177.28,21144.17969,111.36,2.213,9.89
2017/06/05,20135.42,20224.54,20104.13,20170.82,21206.28906,110.42,2.159,9.75
2017/06/06,20122.26,20152.95,19948.02,19979.9,21184.03906,110.47,2.183,10.07
2017/06/07,19951.68,20023.24,19908.07,19984.62,21136.23047,109.41,2.145,10.45
2017/06/08,20048.28,20061.22,19896.35,19909.26,21173.68945,109.81,2.176,10.39
2017/06/09,19953.06,20096.01,19927.07,20013.26,21182.5293,110,2.192,10.16
2017/06/12,19920.77,19949.07,19837.64,19908.58,21271.9707,110.34,2.202,10.7
2017/06/13,19859.81,19929.03,19850.86,19898.75,21235.66992,109.94,2.215,11.46
2017/06/14,19974.56,20009.93,19879.6,19883.52,21328.4707,110.07,2.211,10.42
2017/06/15,19815.54,19963.36,19755.34,19831.82,21374.56055,109.58,2.127,10.64
2017/06/16,19931.15,20015.16,19884.8,19943.26,21359.90039,110.94,2.164,10.9
2017/06/19,19974.3,20087.71,19949.88,20067.75,21384.2793,110.86,2.153,10.38
2017/06/20,20234.12,20318.11,20227.29,20230.41,21528.99023,111.53,2.191,10.37
2017/06/21,20192.16,20215.11,20117.79,20138.79,21467.14063,111.44,2.156,10.86
2017/06/22,20154.38,20191.42,20107.89,20110.51,21410.0293,111.38,2.165,10.75
2017/06/23,20152.58,20152.58,20089.54,20132.67,21397.28906,111.33,2.148,10.48
2017/06/26,20132.81,20196.38,20119.04,20153.35,21394.75977,111.29,2.144,10.02
2017/06/27,20229.12,20250.1,20185.19,20225.09,21409.55078,111.84,2.135,9.9
2017/06/28,20149.2,20224.3,20110.49,20130.41,21310.66016,112.36,2.203,11.06
2017/06/29,20260.87,20266.59,20197.38,20220.3,21454.60938,112.3,2.226,10.03
2017/06/30,20025.63,20044.01,19946.51,20033.43,21287.0293,112.18,2.267,11.44
2017/07/03,20056.32,20096.14,20030.61,20055.8,21349.63086,112.38,2.304,11.18
2017/07/04,20192.27,20197.16,19971.53,20032.35,21479.26953,113.39,2.348,11.22
2017/07/05,20015.07,20087.01,19888.9,20081.63,21478.71973,113.28,2.334,11.145
2017/07/06,20061.68,20078.88,19947.63,19994.06,21478.16992,113.27,2.327,11.07
2017/07/07,19856.65,19979.93,19856.65,19929.09,21320.03906,113.22,2.368,12.54
2017/07/10,20070.44,20127.76,20023.03,20080.98,21414.33984,113.89,2.386,11.19
2017/07/11,20073.86,20200.88,20070.67,20195.48,21408.51953,114.04,2.373,11.11
2017/07/12,20137.22,20153.04,20061.16,20098.38,21409.07031,113.94,2.361,10.89
2017/07/13,20177.28,20183.8,20062.27,20099.81,21532.14063,113.16,2.32,10.3
2017/07/14,20157.92,20163.67,20101.71,20118.86,21553.08984,113.28,2.348,9.9
2017/07/17,20063.5,20063.5,20063.5,20063.5,21637.74023,112.53,2.332,9.51
2017/07/18,20074.41,20081.29,19943.14,19999.91,21629.7207,112.64,2.314,9.82
2017/07/19,19970.78,20032.46,19947.26,20020.86,21574.73047,112.08,2.261,9.89
2017/07/20,20046.9,20157.11,20032.23,20144.59,21640.75,111.97,2.271,9.79
2017/07/21,20089.86,20135.33,20081.91,20099.75,21611.7793,111.91,2.257,9.58
2017/07/24,19973.67,20002.54,19901.88,19975.67,21580.07031,111.12,2.237,9.36
2017/07/25,19979.56,20036.31,19941.61,19955.2,21513.16992,111.11,2.257,9.43
2017/07/26,20098.14,20116,20016.58,20050.16,21613.42969,111.89,2.332,9.43
2017/07/27,20026.58,20176.39,20005.2,20079.64,21711.00977,111.17,2.292,9.6
2017/07/28,20048.46,20056.16,19926.6,19959.84,21796.55078,111.25,2.319,10.11
2017/07/31,19933.45,19983.9,19891.9,19925.18,21830.31055,110.67,2.291,10.29
2017/08/01,19907.08,20000.46,19904.72,19985.79,21891.11914,110.25,2.296,10.26
2017/08/02,20057.07,20113.73,20022.05,20080.04,21963.91992,110.36,2.253,10.09
2017/08/03,20066,20070.16,19985.4,20029.26,22016.24023,110.73,2.271,10.28
2017/08/04,19949.79,19984.51,19933.59,19952.33,22026.09961,110.05,2.219,10.44
2017/08/07,20059.29,20085.9,20037.4,20055.89,22092.81055,110.69,2.264,10.03
2017/08/08,20062.65,20076.8,19970.57,19996.01,22118.41992,110.75,2.257,9.93
2017/08/09,19928.96,19945.28,19660.22,19738.71,22085.33984,110.31,2.262,10.96
2017/08/10,19792.45,19829.88,19685.83,19729.74,22048.69922,110.08,2.249,11.11
2017/08/14,19545.58,19598.41,19486.48,19537.1,21844.00977,109.22,2.201,16.04
2017/08/15,19689.38,19824.12,19656.91,19753.31,21993.71094,109.64,2.224,12.33
2017/08/16,19750.55,19776.86,19719.08,19729.28,21998.99023,110.67,2.273,12.04
2017/08/17,19707.75,19739.04,19679.37,19702.63,22024.86914,110.19,2.225,11.74
2017/08/18,19471.27,19543.13,19433.09,19470.41,21750.73047,109.57,2.185,15.55
2017/08/21,19509.53,19509.53,19365.65,19393.13,21674.50977,109.19,2.197,14.26
2017/08/22,19373.11,19437.25,19361.95,19383.84,21703.75,108.98,2.183,13.19
2017/08/23,19547.05,19561.32,19408.47,19434.64,21899.89063,109.57,2.217,11.35
2017/08/24,19366.36,19428.55,19351.92,19353.77,21812.08984,109.03,2.169,12.25
2017/08/25,19401.12,19485.97,19384.37,19452.61,21783.40039,109.56,2.196,12.23
2017/08/28,19502.23,19535.5,19420.5,19449.9,21813.66992,109.36,2.169,11.28
2017/08/29,19319.11,19371.9,19280.02,19362.55,21808.40039,109.25,2.159,11.32
2017/08/30,19480.98,19538.23,19435.1,19506.54,21865.36914,109.75,2.129,11.7
2017/08/31,19591.32,19687.99,19583.11,19646.24,21892.42969,110.23,2.136,11.22
2017/09/01,19733.57,19735.96,19620.07,19691.47,21948.09961,109.97,2.12,10.59
2017/09/04,19615.96,19628.4,19479.4,19508.25,21987.56055,110.27,2.166,10.13
2017/09/05,19533.38,19542.78,19354.59,19385.81,21870.43555,109.74,2.1145,11.18
2017/09/06,19286.06,19371.38,19254.67,19357.97,21753.31055,108.81,2.063,12.23
2017/09/07,19433.44,19482.72,19365.75,19396.52,21807.64063,109.23,2.106,11.63
2017/09/08,19297.96,19357.49,19239.52,19274.82,21784.7793,108.45,2.042,11.55
